MaxFlow: 96.3573

B matrix:
0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	
0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	
0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	
0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	
0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	
0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	
1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	
0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	

Traffic matrix:
0	8.57082	9.86253	8.80737	10.131	6.32332	11.6236	10.1071	10.1035	11.4538	7.1577	7.99351	11.45	8.19278	11.472	11.5461	6.9933	6.91544	7.78584	8.23347	9.08913	9.07833	9.18996	10.3756	
10.1883	0	9.05281	9.68426	11.5344	8.43373	9.4646	10.8445	8.24539	7.99543	9.98653	6.32928	8.52866	6.35174	7.50672	8.01232	8.38033	9.09746	11.1781	10.9005	7.45203	11.023	10.9151	8.44082	
9.52116	9.0297	0	11.2653	9.81549	7.64095	7.9836	8.34859	10.7683	10.134	8.74702	9.36378	7.39938	6.46638	7.76924	8.5437	6.4673	10.5668	10.2474	11.3074	9.79418	6.86552	8.18674	11.6374	
9.2571	11.3113	9.70104	0	9.81078	7.38826	11.4466	9.8061	8.24367	8.93616	11.539	6.71024	11.2671	11.2925	6.12598	9.34422	7.42829	11.3657	11.4003	10.0763	10.2494	6.0095	7.1288	8.06473	
6.01782	9.38646	11.9772	10.5304	0	6.45624	7.48976	9.39169	10.2845	7.25361	6.31407	8.10353	10.6165	6.19639	6.22237	11.9564	8.98912	11.4779	9.82159	8.93556	8.51761	6.06292	10.2042	10.1272	
8.4293	6.82677	10.4469	11.439	7.48928	0	11.5142	10.4094	9.72907	7.41097	8.01014	9.5575	6.78456	8.10863	11.2988	7.59763	8.74264	11.3434	11.5099	10.3512	8.53651	8.3898	9.35266	11.8124	
10.1252	11.3219	6.81234	9.79444	10.366	9.34424	0	8.89243	11.2933	6.99661	7.70156	7.65253	7.19723	11.3581	8.17472	11.2331	6.66644	11.5327	8.98467	10.5429	11.1682	7.74543	6.15611	7.40849	
7.87029	10.9372	6.92143	9.97567	7.33666	11.4601	9.95743	0	10.5719	6.45187	6.66184	7.41429	9.60626	7.19176	9.25015	9.04043	7.32003	6.6494	6.48162	6.81576	6.15128	11.4927	10.3442	9.36913	
9.63025	6.50908	7.21331	6.05698	7.45955	7.15207	8.3813	11.6746	0	7.12291	10.5053	6.2221	11.7257	11.8462	10.5893	11.5532	8.73814	9.87129	9.13032	11.6745	6.73298	6.80188	10.0495	11.3892	
7.21654	7.38078	6.36707	9.05234	9.8793	7.63633	7.79302	10.0854	6.45139	0	10.6461	9.6157	10.0425	10.6648	8.621	10.6284	10.8057	11.5312	7.02317	6.91459	11.9629	7.26076	7.88672	11.9129	
